2352
1 1 2 4 3 3.91616640004955 0.00351732509853753
2 1 2 5 4 1.21549357261621 0.00118807733567382
3 1 2 6 5 0.692539971980754 0.00073704584011895
4 1 2 7 6 0.406306957795709 0.000490178614598013
5 1 2 8 7 0.233035357307358 0.000340737155526915
6 1 2 9 8 0.212227163679794 0.000322790724562043
7 1 2 10 9 0.13334736687191 0.000254759310914459
8 1 2 11 10 0.0957302704434382 0.000222315715077373
9 1 2 12 11 0.0693396462765077 0.000199554608409069
10 1 2 13 12 0.0526036748875479 0.000185120344650385
11 2 3 5 4 3.59398864754677 0.00323945663493146
12 2 3 6 5 1.44886185486412 0.00138935034580215
13 2 3 7 6 0.73887659352636 0.000777009759841999
14 2 3 8 7 0.38540006253559 0.00047214705649205
15 2 3 9 8 0.329374136738506 0.000423826408022665
16 2 3 10 9 0.19800134141882 0.000310521387699139
17 2 3 11 10 0.137632704617237 0.000258455283730946
18 2 3 12 11 0.0968393669727257 0.000223272276932405
19 2 3 13 12 0.0722586644408233 0.000202072172350886
20 2 3 14 13 0.0622769042709232 0.000193463209314339
21 3 4 6 5 3.80298445359966 0.00341970912932903
22 3 4 7 6 1.33596981280948 0.00129198441027312
23 3 4 8 7 0.584015122586765 0.000643446474768832
24 3 4 9 8 0.447262745369207 0.000525501729494738
25 3 4 10 9 0.24936616966729 0.000354821982007459
26 3 4 11 10 0.164425504791896 0.000281563254912701
27 3 4 12 11 0.110450134772482 0.000235011148122726
28 3 4 13 12 0.0803592849937454 0.000209058709968119
29 3 4 14 13 0.0678888925831661 0.000198303377693391
30 3 4 15 14 0.0449488733706982 0.000178518312324524
31 4 5 7 6 3.88048835399698 0.00348655387437918
32 4 5 8 7 1.20858659761491 0.00118212028085899
33 4 5 9 8 0.781662256437041 0.000813911086283698
34 4 5 10 9 0.39730316084381 0.000482413114943832
35 4 5 11 10 0.246045108337206 0.000351957668124321
36 4 5 12 11 0.156379824952406 0.000274624101981444
37 4 5 13 12 0.108671521370354 0.000233477148429825
38 4 5 14 13 0.0890595628013531 0.000216562433637944
39 4 5 15 14 0.0576054315692401 0.000189434206900886
40 4 5 16 15 0.0400482744159607 0.000174291695521458
41 5 6 8 7 3.86601583525071 0.00347407176933842
42 5 6 9 8 1.76909200756082 0.00166553906410727
43 5 6 10 9 0.774001448923968 0.000807303873969679
44 5 6 11 10 0.438445172645032 0.000517896842544699
45 5 6 12 11 0.259268701316718 0.000363362612866858
46 5 6 13 12 0.172342559298951 0.000288391472426392
47 5 6 14 13 0.136813608242998 0.000257748838145281
48 5 6 15 14 0.085867131694038 0.000213809059390135
49 5 6 16 15 0.0585675526046765 0.000190264006885035
50 5 6 17 16 0.0541410086663577 0.000186446248043307
51 6 7 9 8 4.84750363156714 0.00432057499276692
52 6 7 10 9 1.49842937802059 0.0014321008194064
53 6 7 11 10 0.734268854580163 0.000773035725844519
54 6 7 12 11 0.390355404947709 0.000476420887853779
55 6 7 13 12 0.239783130617819 0.000346556903749671
